NumFloors,YearBuilt,YearAlter1,YearAlter2
5,1905,0,0
5,1910,1987,0
5,1905,0,0
5,1905,0,0
5,1905,0,0
6,1920,2008,2008
5,1905,0,0
5,1905,1999,0
5,1905,0,0
5,1905,0,0
5,1905,0,0
26,1984,0,0
4,1905,0,0
3,1910,2005,2005
3,1910,0,0
12,1920,0,0
4,1920,0,0
4,1910,2007,2007
7,1920,1982,0
15,1928,0,0
16,1922,0,0
3,1917,0,0
14,1924,1988,0
15,1923,0,0
5,1920,0,0
5,1910,0,0
5,1900,1988,0
5,1910,0,0
5,1910,0,0
12,1963,1989,0
12,1915,1989,0
4,1899,0,0
6,1927,0,0
13,1916,1988,0
14,1986,0,0
12,1915,0,0
5,1910,0,0
12,1910,1983,0
8,1920,1982,0
12,1920,1988,0
14,1925,0,0
14,1925,0,0
12,1915,1988,0
12,1920,0,0
22,1985,0,0
5,1920,0,0
5,1940,1957,0
4,1900,0,0
4,1930,1953,2005
5,1920,0,0
5,1920,0,0
4,1920,0,0
4,1920,0,0
5,1920,0,0
12,1920,0,0
3,1910,1987,0
14,1923,1985,2007
6,1920,1989,0
6,1920,1988,0
5,1930,0,0
4,1900,1964,0
4,1900,2008,0
5,1900,0,0
5,1900,0,0
5,1900,0,0
5,1920,0,0
4,1920,1955,0
4,1910,1972,0
5,1910,0,0
4,1900,0,0
4,1900,0,0
4,1899,0,0
5,1900,0,0
3,1901,0,0
5,1920,0,0
4,1900,1986,0
13,1922,0,0
4,1922,0,0
6,1920,0,0
5,1900,0,0
5,1900,1986,0
6,1910,1978,0
13,1917,1985,0
5,1900,0,0
5,1900,0,0
5,1900,1973,0
5,1920,1982,0
5,1920,1982,0
5,1920,1982,0
5,1920,1982,0
5,1920,1980,2009
5,1920,1982,0
5,1900,1982,0
5,1920,1981,0
5,1910,1982,0
8,1920,1988,0
7,1920,1989,0
3,1930,1983,0
2,1920,1987,0
6,1940,1983,0
6,1920,0,0
6,1920,1989,0
4,1900,1986,0
5,1920,1987,0
2,1950,1986,0
3,1910,1998,0
12,1913,0,0
13,1926,0,0
22,1927,1988,2007
12,1925,1989,0
15,1922,1985,0
6,1934,1983,0
6,1934,1983,0
3,1915,0,0
20,2005,0,0
5,1910,0,0
5,1910,1987,0
16,1926,1988,0
5,1900,1985,0
5,1900,1983,0
15,1926,2004,0
13,1917,1989,0
5,1910,1978,0
5,1900,1984,2010
5,1900,1999,0
5,1900,1988,0
1,1900,0,0
2,1905,0,0
12,1902,2009,0
22,1969,1989,0
5,1900,0,0
5,1900,1987,0
6,1910,1987,0
7,1900,1988,0
15,1925,1984,1986
15,1925,1988,0
5,1900,1973,0
5,1900,2009,2009
6.5,1930,1984,0
15,1925,0,0
5,1920,1962,0
5,1920,1967,0
3,1921,0,0
20,2001,0,0
12,1916,1987,2012
5,1920,0,0
5,1920,0,0
5,1920,1984,0
5,1920,0,0
5,1920,1988,0
6,1908,1989,0
9,1913,0,0
5,1910,0,0
5,1900,0,0
5,1910,1985,0
2,2001,0,0
16,1928,1984,0
6,1925,1985,0
6,1926,2006,0
17,1999,0,0
15,1927,0,0
6,1908,1983,0
7,1925,1986,0
2,1910,1972,0
6,1948,1987,0
5,1920,1987,2005
5,1900,0,0
5,1910,1980,0
5,1910,1982,0
5,1915,0,0
5,1900,0,0
5,1900,0,0
5,1900,1984,0
5,1900,1988,0
5,1900,1988,0
6,1921,1983,0
2,1968,1982,0
0,0,0,0
2,1910,0,0
2,1910,0,0
13,1927,1987,0
5,1900,1988,0
10,2009,0,0
16,1986,0,0
16,2011,0,0
0,0,0,0
6,1951,0,0
11,1906,0,0
2,1907,0,0
9,1900,0,0
20,1936,0,0
6,1910,1983,0
6,1910,1981,0
5,1899,0,0
5,1900,1981,0
5,1899,2012,0
5,1900,0,0
5,1900,2005,0
5,1900,1965,0
5,1900,1977,0
5,1899,0,0
5,1940,1989,2008
17,1927,0,0
5,1900,1973,0
5,1900,0,0
4,1899,2012,0
4,1899,0,0
4,1899,2008,0
4,1899,0,0
4,1899,2009,2009
4,1899,0,0
7,1920,1979,0
5,1974,0,0
3,1901,0,0
3,1920,1979,0
3,1950,0,0
3,1901,0,0
3,1920,0,0
5,1900,0,0
5,1900,1986,2002
5,1910,1988,0
5,1900,0,0
15,1927,1990,0
15,1926,1986,0
12,1906,1966,0
4,1900,1966,0
5,1899,0,0
5,1910,1986,0
5,1910,1988,0
16,1929,1988,0
5,1900,1996,0
5,1899,0,0
5,1900,2008,0
5,1899,2008,0
5,1900,2009,0
5,1900,1985,0
6,1920,1985,0
5,1899,0,0
20,1940,1988,0
5,1910,1977,0
4,1900,1956,0
4,1900,1962,0
4,1900,1988,0
4,1900,1988,0
4,1900,1988,0
4,1900,1970,0
4,1910,1970,0
4,1910,1970,0
12,1911,1988,0
4,1900,0,0
15,1929,1972,0
3,1901,0,0
3,1901,0,0
3,1900,2009,2009
3,1910,0,0
7,1940,1965,0
7,1930,1985,0
6,1920,0,0
6,1950,1986,0
5,1900,0,0
5,1900,0,0
5,1900,0,0
5,1910,1988,0
16,1929,0,0
6,1910,1988,0
6,1920,1983,0
6,1927,1984,0
2,1910,2008,0
12,1915,0,0
5,1910,2009,0
4,1910,1989,0
9,1907,1984,0
6,1949,1982,0
6,1900,1988,0
12,1914,0,0
3,1910,0,0
3,1900,0,0
3,1900,0,0
3,1910,1984,0
3,1910,2007,0
3,1910,2012,0
3,1910,0,0
3,1910,0,0
3,1910,0,0
3,1910,0,0
4,1920,1980,0
5,1900,0,0
12,1907,0,0
9,1907,0,0
5,1899,0,0
5,1910,0,0
5,1900,1984,0
3,1900,1988,0
5,1900,0,0
5,1899,0,0
4,1900,0,0
4,1900,0,0
4,1910,2009,2009
3.5,1910,1988,0
3.5,1900,0,0
3.5,1900,1969,0
3,1899,0,0
3.5,1900,0,0
5,1900,1984,0
5,1900,0,0
5,1900,0,0
5,1900,1971,0
14,1922,1987,0
15,1926,1986,0
9,1923,1987,0
3,1900,0,0
3,1899,0,0
3,1899,0,0
3,1899,0,0
6,1920,1972,0
5,1910,1988,0
9,1927,0,0
6,1908,1977,0
8,1910,0,0
7,1920,1968,0
5,1899,2005,2005
5,1920,1966,0
5,1900,2005,0
4,1900,0,0
3.5,1910,1982,0
4.5,1910,1982,0
5,1900,2004,2009
5,1910,0,0
3,1900,1987,0
3,1899,0,0
6,1910,1983,0
13,1909,1985,0
8,1910,1985,0
6,1920,1975,0
6,1920,1971,0
5,1900,1969,0
3,1920,0,0
3,1920,0,0
3,1920,0,0
4,1920,0,0
5,1920,1973,0
5,1920,0,0
5,1920,1972,0
5,1920,1971,0
13,1920,1986,0
12,1917,0,0
12,1915,0,0
12,1915,1984,0
4,1920,1976,0
15,1924,1989,0
5,1900,1987,0
15,1924,1989,0
13,1906,1988,0
4,1920,0,0
5,1900,1984,0
12,1950,0,0
20,2008,0,0
19,1939,1988,0
5,1910,1999,2000
16,1923,0,0
22,1927,1998,2008
15,1926,1985,0
16,1927,1988,0
13,1920,1988,0
15,1926,1988,0
15,1925,1985,0
7,1910,1987,0
9,1914,1976,0
4,1900,1985,0
9,1912,1988,0
3,1900,2012,0
3,1900,1960,0
3,1900,1976,0
4,1900,0,0
9,1927,0,0
9,1925,0,0
5,1900,1985,0
3,1900,1987,2005
4,1900,0,0
4,1900,0,0
16,1940,1989,0
4,1900,1985,0
4,1900,1985,0
4,1900,0,0
4,1900,0,0
5,1910,1988,0
4,1900,0,0
5,1900,0,0
5,1911,2004,0
4,1900,1957,0
3,1900,1988,0
9,1927,0,0
3,1900,1987,2011
3,1900,0,0
3,1900,1958,0
3,1899,0,0
4,1900,2005,0
20,1938,1985,0
13,1915,1985,0
4,1921,1976,0
4,1900,2012,0
4,1900,2005,2005
5,1900,2009,2009
5,1900,0,0
4,1900,0,0
4,1900,1957,0
4,1900,1949,0
4,1900,1948,0
4,1899,0,0
4,1900,0,0
4,1900,2004,0
4,1922,1976,0
4,1910,0,0
4,1900,0,0
4,1900,1971,0
4,1900,0,0
8,1910,2005,0
12,1930,1974,0
5,1900,0,0
5,1900,0,0
5,1900,0,0
3,1900,0,0
3,1900,1985,0
4,1900,0,0
4,1900,0,0
4,1900,0,0
15,1900,1973,0
15,1923,1989,0
9,1915,1987,0
4,1900,1985,0
4,1900,0,0
4,1900,0,0
4,1900,1965,0
5,1900,0,0
4,1900,1987,0
4,1900,1976,0
4,1900,1987,0
4,1900,0,0
5,1910,2005,0
4,1900,2004,2005
4,1900,0,0
4,1900,1944,0
4,1900,0,0
16,1927,0,0
12,1923,1988,0
9,1923,1988,0
4,1900,1988,0
4,1910,1987,0
4,1900,0,0
9,1921,1988,0
4,1900,1987,0
4,1910,1957,0
4,1900,1987,0
4,1900,1981,0
4,1900,1985,0
4,1900,0,0
4,1900,0,0
4,1900,1987,0
4,1900,0,0
3.5,1915,0,0
15,1926,0,0
5,1910,0,0
5,1920,1982,0
5,1920,1987,0
5,1920,0,0
5,1900,0,0
5,1910,1981,0
3,1910,1981,0
3,1910,1989,0
3,1910,1999,2000
3,1910,1969,0
3,1910,1989,0
13,1916,1987,0
4,1920,2005,0
16,1925,1989,0
4,1900,2009,2009
14,1924,1989,0
4,1900,1977,0
4,1900,1984,0
4,1920,0,0
4,1900,0,0
4,1900,1966,0
4,1900,1985,2005
4,1900,1985,0
4,1910,1983,0
4,1901,0,0
6,1936,1987,0
4,1900,1984,0
4,1968,0,0
7,1900,0,0
4,1900,1980,0
9,1920,0,0
15,1923,0,0
13,1922,1985,0
9,1929,1988,1988
3,1899,0,0
3,1900,0,0
3,1900,1981,0
4,1899,0,0
4,1900,1986,0
5,1900,0,0
5,1910,1950,0
5,1910,2006,0
5,1899,0,0
4,1900,1988,0
3,1920,0,0
3.32,1900,2007,2007
3.33,1900,1985,1973
3,1900,1969,1997
3.33,1900,2006,2006
4,1900,0,0
4,1915,0,0
15,1928,1989,0
5,1900,1986,2006
5,1900,1986,2006
5,1899,0,0
5,1900,1970,0
5,1910,1989,0
5,1900,1985,1999
5,1925,0,0
15,1927,1983,0
12,1913,1988,0
8,1912,1988,0
5,1900,0,0
5,1901,1986,2003
5,1900,2005,0
7,1901,1984,0
4,1901,0,0
6,1900,2009,2009
5,1900,0,0
5,1900,1982,0
12,1911,0,0
5,1900,0,0
9,1906,1986,0
9,1905,1983,1986
4,1900,1985,0
4,1910,0,0
5,1900,0,0
5,1906,1983,0
5,1940,1996,0
5,1900,1973,0
5,1900,2009,2009
5,1900,1987,0
15,1925,1984,0
15,1927,1986,0
6,1927,1986,0
6,1927,1986,0
6,1910,1984,1986
6,1910,1968,0
6,1910,1960,0
12,1910,1982,1988
6,1910,1987,1987
7,1910,0,0
7,1910,0,0
6,1910,0,0
15,1928,1985,0
16,1929,1976,0
7,1910,1989,0
7,1910,0,0
7,1910,1980,0
6,1910,1988,0
7,1901,1974,0
5,1920,0,0
5,1900,1974,0
6,1920,1983,0
7,1910,1984,0
6,1930,0,0
7,1910,2012,2012
7,1925,0,0
6,1930,1986,0
6,1951,0,0
7,1925,0,0
7,1910,0,0
7,1910,0,0
7,1940,1963,0
7,1930,1987,0
7,1931,1985,0
3,1950,2010,0
6,1940,1988,0
6,1900,1985,0
6,1930,1987,0
0,0,0,0
7,1902,1987,0
21,1989,0,0
19,1931,2004,0
1,1910,0,0
0,0,0,0
1,1910,0,0
3.5,1940,2009,0
2,1920,0,0
15,1906,1982,0
47,1971,2001,0
17,1912,1981,1997
30,1926,1979,0
58,1930,0,0
5,1954,0,0
7,1900,0,0
21,1962,2004,2010
13,1900,1988,0
4,1900,1996,0
4,1920,0,0
20,1920,0,0
9,1962,2008,0
5,1889,2008,2009
0,0,0,0
12,1901,1986,2007
7,1900,1905,0
14,1901,1993,0
4,1920,1987,0
14,1922,0,0
23,1919,1961,1995
20,1931,2007,0
8,1914,0,0
3,1902,0,0
9,1904,2000,2001
12,1900,1997,0
30,1999,0,0
7,1900,1986,0
8,1910,2001,0
16,1916,1989,0
12,1914,1985,0
16,1910,0,0
6,1915,0,0
3,1925,0,0
5,1947,0,0
7,1916,1982,0
13,1903,1986,1993
17,1914,1988,0
4,1920,0,0
12,1911,1960,0
9,1911,1997,0
9,1902,0,0
48,2008,0,0
26,1957,0,0
0,0,0,0
12,1922,0,0
16,1923,1983,0
12,1920,0,0
16,1913,0,0
3,1929,0,0
6,1920,1968,0
10,1911,1985,0
21,2003,2004,0
16,1913,1986,0
22,1989,0,0
9,1940,1968,2003
6,1909,1987,0
7,1927,1974,0
5,1907,1965,0
16,1926,1989,0
12,1913,1940,0
5,1920,1989,0
5,1925,0,0
5,1920,0,0
5,1920,1984,0
21,2013,0,0
5,1914,0,0
7,1967,0,0
4,1985,0,0
5,1920,0,0
7,1920,1997,0
5,1920,0,0
44,1974,1988,0
20,1987,0,0
22,1963,0,0
12,1906,1989,0
5,1920,0,0
5,1920,2000,0
5,1920,0,0
5,1920,1996,2002
9,1915,1982,2013
0,0,0,0
5,1920,0,0
15,1929,0,0
10,1920,0,0
5,1920,1987,2002
5,1920,1987,0
4,1920,0,0
5,1920,0,0
5,1920,1986,0
13,1920,1987,0
7,1945,0,0
7,1940,1966,0
6,1940,0,0
6,1940,0,0
11,1907,1970,0
12,1911,0,0
14,1925,1983,0
14,1924,0,0
7,1920,1969,0
5,1920,0,0
10,1957,0,0
16,1924,1985,0
6,1925,2013,2013
4,1930,0,0
1,1965,0,0
4,1920,1979,0
3,1930,0,0
4,1920,1987,0
4,1920,1965,1995
7,1920,0,0
6,1920,1979,2001
5,1920,0,0
5,1925,1989,2001
16,1926,0,0
36,2009,0,0
0,0,0,0
6,1960,0,0
16,1928,1968,0
13,1963,0,0
6,1920,0,0
5,1920,1989,0
5,1920,1977,0
5,1920,2004,0
17,1925,0,0
5,1920,0,0
16,1930,1984,0
2,1938,0,0
8,1931,1984,0
7,1939,1988,0
18,1926,0,0
32,1927,2005,0
18,1987,2006,0
11,1911,1964,0
12,1918,1989,0
6,1966,0,0
15,1925,1960,0
5,1915,0,0
5,1920,0,0
4,1924,1980,0
5,1920,0,0
11,1926,0,0
16,1929,0,0
16,1926,0,0
5,1920,2004,0
5,1920,0,0
17,1926,1986,2006
23,1964,0,0
5,1920,1983,0
4,1928,0,0
5,1920,0,0
34,2005,0,0
22,1939,1989,0
28,1949,0,0
6,1939,1989,0
11,1932,2011,0
6,1950,0,0
0,0,0,0
6,1937,1999,0
3,1933,1997,2005
70,1937,1989,0
0,0,0,0
31,1932,2015,0
43,1963,2009,2009
33,1947,1996,2014
10,1941,1965,1989
10,1933,1988,0
19,1950,2003,0
36,1977,0,0
2,1919,0,0
28,1950,2004,0
14,1941,2008,2008
38,1963,0,0
16,1989,0,0
4,1930,0,0
29,1986,0,0
40,1958,0,0
48,2012,1986,0
39,1965,1990,2010
73,2015,0,0
73,2015,0,0
73,2015,0,0
73,2015,0,0
0,0,0,0
0,1982,0,0
0,1978,0,0
0,1978,0,0
0,1997,0,0
7,1963,1982,0
5,1910,0,0
27,1957,0,0
0,1980,0,0
73,2015,0,0
73,2015,0,0
73,2015,0,0
52,1982,0,0
35,1926,0,0
13,1948,1986,0
5,1915,1989,2005
6,1920,1980,0
5,1920,1955,0
5,1920,1984,0
5,1920,1983,0
5,1920,1957,0
15,1939,0,0
12,1935,1985,0
4,1920,1988,2005
5,1920,1988,2005
5,1945,1981,0
6,1920,2005,0
5,1922,1972,0
10,1900,1989,0
23,1904,2008,2008
4,1930,0,0
6,1920,1957,0
5,1925,0,0
6,1920,0,0
5,1920,0,0
13,1987,0,0
5,1920,1992,0
5,1920,1987,0
6,1920,0,0
5,1920,0,0
5,1922,0,0
5,1955,0,0
34,1966,2000,0
6,1920,1997,2007
5,1920,0,0
10,1925,1999,0
13,1962,0,0
9,1916,0,0
5,1920,0,0
5,1939,1987,0
10,1913,1963,1999
11,1925,1987,2005
9,1923,0,0
12,1966,1989,0
9,1920,0,0
9,1915,0,0
3,1900,0,0
50,1988,0,0
5,1937,0,0
6,1901,1981,0
5,1900,1995,0
0,0,0,0
6,1910,0,0
16,2014,0,0
16,2015,0,0
16,2015,0,0
5,1910,1989,0
5,1939,1989,0
6,1930,1981,1995
5,1920,1988,0
5,1920,0,0
5,1915,0,0
5,1930,1985,2008
5,1915,0,0
5,1920,2000,0
4,1925,0,0
5,1930,1989,0
5,1900,0,0
5,1963,0,0
5,1900,0,0
5,1900,1990,0
34,1971,2002,0
4,1900,2008,0
5,1900,0,0
5,1900,0,0
20,1963,0,0
20,1963,0,0
0,0,0,0
0,0,0,0
5,1920,1986,2006
5,1920,1987,0
7,1939,0,0
10,1928,0,2009
5,1920,0,0
6,1972,0,0
5,1920,0,0
14,1999,0,0
5,1920,0,0
15,1954,0,0
25,1921,1986,0
11,1917,1988,0
11,1916,0,0
5,1930,0,0
8,1928,0,0
7,1930,0,0
36,1972,2007,2008
16,1927,0,0
5,1930,1987,0
0,0,0,0
0,0,0,0
17,2008,0,0
12,1921,0,0
18,1928,1989,0
7,1910,0,0
9,1921,1987,0
8,1925,1989,0
13,1923,0,0
6,1920,0,0
0,0,0,0
0,0,0,0
15,1924,0,0
49,1971,0,0
5,1939,1988,0
12,1947,2002,0
9,1927,0,0
14,1948,0,0
17,1926,2006,2010
8,1974,0,0
18,1924,2013,2013
33,1969,0,0
11,1948,1988,0
43,1972,0,0
12,1926,1989,0
0,0,0,0
21,1963,0,0
14,1921,0,0
11,1901,0,0
33,1931,0,0
19,1907,0,0
9,1910,2013,0
0,0,0,0
26,1988,1946,0
31,1988,0,0
18,1913,1926,0
6,1915,0,0
12,1913,2013,0
23,1918,0,0
6,1951,0,0
28,1926,2013,0
36,1950,0,0
14,1910,1933,1999
45,1929,0,0
24,1923,1990,0
4,1920,1960,0
22,1950,1986,0
7,1920,1997,0
17,1926,1983,0
8,1921,2000,0
23,1925,1965,0
4,1910,1995,0
14,1914,2006,0
33,1971,0,0
5,1939,0,0
14,1913,1988,1999
5,1920,1986,0
26,1981,0,0
53,1929,0,0
27,1917,0,0
36,2002,0,0
6,1939,1997,0
6,1939,2002,0
21,1917,0,0
1,1999,1999,0
28,2004,0,0
15,1927,2005,0
27,1968,1988,0
40,1965,0,0
22,1920,1987,0
17,1913,0,0
7,1923,1986,0
14,1923,1987,0
7,1927,0,0
0,0,0,0
17,1917,1983,0
12,1917,1985,0
37,1929,0,0
7,1909,1985,0
22,1922,0,0
26,1914,1982,2010
5,1939,1996,1999
7,1917,1996,0
8,1921,1996,0
14,1921,1989,0
19,1958,1959,0
36,1927,0,0
6,1940,0,0
18,1927,1988,0
10,1915,1989,0
13,1921,1986,0
19,1926,0,0
0,0,0,0
22,1916,0,0
20,1916,0,0
20,1960,1968,0
25,1922,2001,2001
4,1930,0,0
19,1932,1987,0
13,1930,1985,0
22,2007,0,0
0,0,0,0
0,0,0,0
26,1919,1979,0
0,0,0,0
0,0,0,0
0,0,0,0
31,1927,0,0
58,1963,0,0
38,1990,0,0
38,1927,1990,0
9,1922,1981,0
19,1924,1997,2008
0,0,0,0
15,1921,1987,0
15,1958,0,0
20,2008,0,0
8,1915,1987,0
6,1920,1988,0
6,1948,1979,0
5,1939,1985,0
19,1955,1987,1994
24,1917,0,0
29,1991,0,0
25,1953,1987,0
45,1999,0,0
0,0,0,0
20,1924,1980,0
6,1913,1987,1994
35,1962,1982,0
16,1954,1989,0
5,1930,1989,0
6,1930,1981,0
7,1920,1984,0
6,1920,0,0
5,1930,1987,0
6,1930,1983,0
5,1910,0,0
6,1930,0,0
8,1932,0,0
14,1930,0,0
2,1936,0,0
20,1929,1985,0
52,1958,1983,0
22,1928,0,0
7,1940,0,0
5,1949,1989,0
6,1949,1986,0
6,1942,0,0
17,1954,2013,0
10,1921,0,0
5.5,1930,0,0
11,1930,1989,0
6,1930,0,0
6,1920,0,0
4,1920,0,0
45,1984,0,0
9,1915,0,0
0,2005,0,0
7,1964,1985,0
15,1927,1988,0
24,1955,0,0
41,1968,2013,2013
28,1962,2013,0
19,1927,0,0
5,1930,0,0
15,1926,1987,1999
7,1930,0,0
6,1930,0,0
6,1930,0,0
4.25,1930,0,0
5,1930,0,0
14,1925,0,0
2,1930,1987,0
40,1931,1997,0
38,1967,0,0
25,1954,1997,0
0,0,0,0
11,1915,1984,0
36,1923,0,0
1,1910,2012,0
51,1980,2012,0
2,1930,0,0
33,1994,1994,0
21,2013,0,0
4.5,1909,2013,0
6,1930,0,0
6,1920,0,0
6,1915,1994,0
23,1950,1997,0
23,1954,0,0
5,1940,1989,0
24,1986,0,0
31,1961,1984,0
24,1929,0,0
16,1927,1990,0
7,1930,1998,2007
7,1930,1995,0
7,1930,0,0
6,1947,1998,0
6,1930,1996,0
51,1973,0,0
9,1912,1969,0
8,1912,0,0
3,1920,0,0
38,1971,0,0
20,2000,0,0
19,1926,0,0
30,1929,2013,2013
8,1967,1996,0
40,1980,0,0
5,1918,0,0
21,1929,0,0
30,2007,0,0
6,1930,0,0
12,1912,1975,0
7,1930,0,0
6,1930,1988,2011
7,1930,1988,0
16,1927,0,0
1,1980,0,0
5,1920,1989,1997
43,1982,0,0
42,1931,0,0
5,1948,0,0
8,1930,1990,0
20,1990,0,0
22,1952,0,0
15,1926,0,0
25,1985,0,0
2,1940,0,0
0,0,0,0
6,1900,1994,2003
20,1926,1999,2000
12,1913,1987,0
2,1940,1993,2010
5,1926,1989,0
0,0,0,0
14,1927,1989,0
20,1991,0,0
19,1955,1985,0
5,1930,1993,0
7,1958,1985,0
5,1930,2010,0
5,1945,1984,0
36,1981,0,0
4,1980,0,0
9,1923,0,0
5,1920,0,0
21,1957,1996,0
21,1958,0,0
25,1985,0,0
5,1920,0,0
17,1956,1981,2007
37,1971,1997,0
6,1930,0,0
5,1915,0,0
5,1925,1989,2000
5,1910,0,0
4,1900,0,0
41,2003,0,0
20,1903,2006,0
0,0,0,0
18,1927,1958,0
35,1983,0,0
17,1922,1982,0
37,1986,0,0
18,1954,2002,0
12,1955,1989,0
4,1910,0,0
33,1962,0,2013
5,1920,1986,0
26,1958,0,0
8,1996,0,0
43,1981,2014,0
0,0,0,0
32,1972,1989,0
7,1930,1996,0
5,1930,0,0
0,0,0,0
22,1930,1985,0
25,1950,0,0
8,1996,1996,0
8,1996,1983,0
11,1940,1981,0
58,1983,2003,0
90,2012,0,0
16,1931,1996,2002
1,2015,0,0
9,1930,1990,0
22,1926,1990,0
6,1916,1941,1990
6,1930,1989,0
16,1996,1996,0
24,1998,1987,0
15,1921,1989,0
42,1929,0,0
22,1954,0,0
13,1916,1986,2005
1,1930,2001,0
7,1930,1999,0
5,1930,0,0
6,1930,1974,1996
25,1965,0,0
4,1930,0,0
3,1930,1985,0
35,1930,0,0
52,1992,0,0
50,1968,0,0
19,1929,0,0
11,1959,0,0
16,1956,1988,0
39,1982,2002,0
0,0,0,0
46,1982,0,0
24,1959,1985,0
26,1937,1979,0
22,1958,1988,0
41,1974,2001,2013
22,1958,1977,2000
26,1930,0,0
24,1923,2012,0
52,1928,0,0
18,1921,0,0
42,1955,0,0
68,1930,1999,0
2,1935,0,0
2,1925,2001,0
32,1952,1989,1999
31,1987,0,0
2,1920,1989,0
5,1900,0,0
6,1930,1979,0
5,1915,2006,2010
5,1915,2011,0
5,1926,0,0
1,1964,0,0
48,2000,0,0
7,1960,1990,0
4,1925,1989,0
5,1915,1986,0
18,1925,1970,2010
10,1916,1966,1998
43,1982,2000,2013
35,1931,0,0
5,1920,0,0
2,1961,0,0
1,1938,1967,0
7,1950,1989,0
12,1915,1981,0
27,2012,0,0
34,1929,1977,1999
1,1985,2015,2015
21,1915,1982,2014
5,1924,1971,2014
5,1930,1989,1995
3,1920,1984,0
1,1978,0,0
5,1926,1976,0
4,1926,1987,0
28,1959,1989,1992
2,1957,1997,0
5,1925,1989,2003
5,1926,1978,0
5,1926,0,0
12,1924,2014,0
4,1920,0,0
4,1926,0,0
5,1925,1980,0
5,1925,1986,0
45,1966,2000,2011
30,1957,2013,0
34,1957,1984,0
17,1927,1988,0
4,1926,1989,1998
4,1926,1989,1998
5,1926,2002,0
11,1971,0,0
4,1920,1984,0
4,1900,0,0
4,1926,2000,2014
22,2014,0,0
16,1929,2013,0
17,1931,2011,0
25,1929,2009,2013
4,1912,0,0
4,1922,0,0
51,1963,0,0
42,1966,2014,0
14,1926,1982,2014
6,1910,1998,0
50,1983,0,0
10,1923,1988,0
10,1920,1987,0
10,1924,1986,0
34,1923,1983,2012
32,1985,0,0
24,2008,0,0
0,0,0,0
15,1929,2013,1999
4,1922,0,0
9,1916,1997,0
10,1924,1986,0
41,1970,0,0
19,1927,1988,2002
0,0,0,0
47,1930,0,0
0,0,0,0
5,1918,0,0
22,1980,2014,0
28,1927,1999,0
10,1924,1989,0
29,1985,2006,0
9,1930,1988,0
21,1963,1987,0
13,1958,0,0
50,1931,1996,0
0,0,0,0
19,1960,2004,0
44,1969,0,0
34,1958,1990,2012
20,1960,1997,0
35,1984,2013,0
6,1930,1936,2013
38,1958,2013,0
35,1983,2013,0
47,1985,0,0
9,1929,1985,0
8,1963,1988,0
61,2014,0,0
30,1966,0,0
0,0,0,0
18,1964,1989,0
60,1977,0,0
39,1969,0,0
16,1958,0,0
5,1925,1989,2015
5,1926,1985,1999
4,1926,1988,2003
15,1977,1978,0
32,1964,2004,2013
36,1983,0,0
6,1941,0,0
8,1955,1988,0
5,1935,2000,0
7,1985,2008,2008
15,1957,0,0
2,1900,0,0
4,1920,1988,0
5,1920,0,0
5,1920,1989,2003
4,1926,2003,0
19,1985,2009,0
13,1916,0,0
2,1910,1988,0
4,1920,2003,0
4,1926,1992,0
7,1920,1981,0
16,1951,0,0
31,1957,1988,2015
3,1915,1985,0
4,1910,0,0
5,1966,1972,2002
9,1967,2013,0
36,1982,1992,2013
2,1966,0,0
5,1920,0,0
5,1920,2008,0
8,1902,1968,0
13,1961,1982,0
4,1910,0,0
5,1920,0,0
5,1920,2014,0
5,1920,0,0
6,1920,1994,0
5,1920,1987,0
5,1920,0,0
5,1920,0,0
5,1920,2008,0
12,1927,2010,0
3.5,1910,1987,1996
16,1962,2014,0
5,1910,1955,0
33,1982,0,0
15,1926,1985,0
5,1950,2002,0
4,1910,2013,0
4,1910,2009,2009
13,1956,0,0
16,1956,0,0
13,1956,0,0
22,1947,0,0
22,1927,0,0
5,1920,1997,0
6,1915,2002,2002
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,1922,0,0
5,1920,0,0
2,1940,1988,0
12,1940,1987,0
6,1960,0,0
8,1958,0,0
5,1920,1988,0
5,1915,1994,0
32,1977,1989,0
0,0,0,0
32,1997,0,0
5.5,1950,1962,0
20,1931,1987,0
16,1927,1985,0
17,1922,2005,1998
6,1920,2002,2008
5,1920,0,0
5,1915,0,0
5,1920,0,0
5,1920,1987,0
5,1920,0,0
21,1957,1985,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,1910,0,0
32,1987,0,0
2,1924,1956,2006
4,1920,0,0
9,1925,1952,2015
13,1926,2015,0
3,1920,1993,0
3,1930,0,0
20,1960,1988,0
19,1960,0,0
3,1974,1970,0
2,2004,1989,0
39,1968,2013,0
3,2004,0,0
4,1950,1989,0
2,1910,0,0
4,1910,2003,2007
4,1910,0,0
4,1929,2012,0
14,1908,1959,0
3,1910,0,0
2,1910,1950,0
4,1935,1975,0
6,1930,2002,2002
57,1975,0,0
42,1926,0,0
14,1922,1987,0
27,1981,2010,0
36,1969,0,0
14,1930,1974,0
4,1920,0,0
0,0,0,0
6,1945,0,0
54,2001,0,0
17,1954,0,0
25,2001,0,0
36,1972,0,0
4,1935,2001,0
41,1986,0,0
41,1960,0,0
28,1958,0,0
37,1928,1959,2003
40,1980,0,0
5,1946,0,0
31,1966,0,0
